#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 15:14:19
# Real time (s): 1907.730
# Live time (s): 1800.000
#
# Total counts:  24657198
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  5274
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
901	763.613	289	0.160556
902	764.460	296	0.164444
903	765.306	317	0.176111
904	766.153	315	0.175
905	767.000	341	0.189444
906	767.847	283	0.157222
907	768.694	293	0.162778
908	769.540	307	0.170556
909	770.387	281	0.156111
910	771.234	273	0.151667
911	772.081	286	0.158889
912	772.927	264	0.146667
913	773.774	284	0.157778
914	774.621	268	0.148889
915	775.468	246	0.136667
916	776.315	260	0.144444
917	777.161	248	0.137778
918	778.008	247	0.137222
919	778.855	241	0.133889
920	779.702	235	0.130556
921	780.548	242	0.134444
922	781.395	232	0.128889
923	782.242	236	0.131111
924	783.089	240	0.133333
925	783.936	226	0.125556
926	784.782	209	0.116111
927	785.629	230	0.127778
928	786.476	231	0.128333
929	787.323	228	0.126667
930	788.169	233	0.129444
931	789.016	210	0.116667
932	789.863	238	0.132222
933	790.710	197	0.109444
934	791.556	203	0.112778
935	792.403	203	0.112778
936	793.250	225	0.125
937	794.097	205	0.113889
938	794.944	218	0.121111
939	795.790	203	0.112778
940	796.637	196	0.108889
941	797.484	202	0.112222
942	798.331	192	0.106667
943	799.177	173	0.0961111
944	800.024	166	0.0922222
945	800.871	173	0.0961111
946	801.718	187	0.103889
947	802.565	175	0.0972222
948	803.411	176	0.0977778
949	804.258	185	0.102778
950	805.105	182	0.101111
951	805.952	156	0.0866667
952	806.798	157	0.0872222
953	807.645	181	0.100556
954	808.492	178	0.0988889
955	809.339	161	0.0894444
956	810.186	150	0.0833333
957	811.032	156	0.0866667
958	811.879	149	0.0827778
959	812.726	141	0.0783333
960	813.573	137	0.0761111
961	814.419	139	0.0772222
962	815.266	155	0.0861111
963	816.113	127	0.0705556
964	816.960	140	0.0777778
965	817.806	121	0.0672222
966	818.653	143	0.0794444
967	819.500	124	0.0688889
968	820.347	160	0.0888889
969	821.194	127	0.0705556
970	822.040	127	0.0705556
971	822.887	130	0.0722222
972	823.734	119	0.0661111
973	824.581	131	0.0727778
974	825.427	121	0.0672222
975	826.274	101	0.0561111
976	827.121	121	0.0672222
977	827.968	116	0.0644444
978	828.815	120	0.0666667
979	829.661	119	0.0661111
980	830.508	127	0.0705556
981	831.355	119	0.0661111
982	832.202	106	0.0588889
983	833.048	93	0.0516667
984	833.895	111	0.0616667
985	834.742	103	0.0572222
986	835.589	112	0.0622222
987	836.436	91	0.0505556
988	837.282	102	0.0566667
989	838.129	108	0.06
990	838.976	96	0.0533333
991	839.823	109	0.0605556
992	840.669	100	0.0555556
993	841.516	100	0.0555556
994	842.363	103	0.0572222
995	843.210	80	0.0444444
996	844.056	85	0.0472222
997	844.903	87	0.0483333
998	845.750	82	0.0455556
999	846.597	81	0.045
1000	847.444	84	0.0466667
1001	848.290	93	0.0516667
1002	849.137	85	0.0472222
1003	849.984	74	0.0411111
1004	850.831	75	0.0416667
1005	851.677	95	0.0527778
1006	852.524	73	0.0405556
1007	853.371	81	0.045
1008	854.218	71	0.0394444
1009	855.065	77	0.0427778
1010	855.911	79	0.0438889
1011	856.758	78	0.0433333
1012	857.605	67	0.0372222
1013	858.452	71	0.0394444
1014	859.298	79	0.0438889
1015	860.145	77	0.0427778
1016	860.992	71	0.0394444
1017	861.839	69	0.0383333
1018	862.686	79	0.0438889
1019	863.532	67	0.0372222
1020	864.379	79	0.0438889
1021	865.226	57	0.0316667
1022	866.073	71	0.0394444
1023	866.919	73	0.0405556
1024	867.766	51	0.0283333
