#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:35:11
# Real time (s): 1264.240
# Live time (s): 1200.000
#
# Total counts:  18613471
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  16368
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
739	626.436	1367	1.13917
740	627.282	1303	1.08583
741	628.129	1377	1.1475
742	628.976	1321	1.10083
743	629.823	1304	1.08667
744	630.669	1308	1.09
745	631.516	1316	1.09667
746	632.363	1260	1.05
747	633.210	1314	1.095
748	634.056	1269	1.0575
749	634.903	1266	1.055
750	635.750	1205	1.00417
751	636.597	1299	1.0825
752	637.444	1243	1.03583
753	638.290	1261	1.05083
754	639.137	1207	1.00583
755	639.984	1191	0.9925
756	640.831	1179	0.9825
757	641.677	1238	1.03167
758	642.524	1199	0.999167
759	643.371	1199	0.999167
760	644.218	1194	0.995
761	645.065	1181	0.984167
762	645.911	1178	0.981667
763	646.758	1184	0.986667
764	647.605	1198	0.998333
765	648.452	1142	0.951667
766	649.298	1143	0.9525
767	650.145	1126	0.938333
768	650.992	1115	0.929167
769	651.839	1129	0.940833
770	652.686	1149	0.9575
771	653.532	1127	0.939167
772	654.379	1109	0.924167
773	655.226	1097	0.914167
774	656.073	1100	0.916667
775	656.919	1095	0.9125
776	657.766	1037	0.864167
777	658.613	1096	0.913333
778	659.460	1101	0.9175
779	660.306	1051	0.875833
780	661.153	1005	0.8375
781	662.000	1081	0.900833
782	662.847	1063	0.885833
783	663.694	1070	0.891667
784	664.540	1051	0.875833
785	665.387	1006	0.838333
786	666.234	1036	0.863333
787	667.081	1026	0.855
788	667.927	1041	0.8675
789	668.774	1001	0.834167
790	669.621	980	0.816667
791	670.468	1022	0.851667
792	671.315	985	0.820833
