Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,1e-05,,
Horizontal Delay,4e-05,,
Sample Interval,1e-08,,
Record Length,10000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,10,1,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.2,0.02,2
Vertical Position,0,0,0
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
7.199000e-05,0.328,0.0008,0.8
7.200000e-05,0.328,0,0.72
7.201000e-05,0.328,0,0.72
7.202000e-05,0.328,0,0.8
7.203000e-05,0.328,-0.0008,0.72
7.204000e-05,0.336,0,0.8
7.205000e-05,0.328,0,0.8
7.206000e-05,0.336,0,0.8
7.207000e-05,0.336,0,0.72
7.208000e-05,0.336,0,0.8
7.209000e-05,0.336,0,0.8
7.210000e-05,0.328,-0.0008,0.72
7.211000e-05,0.328,0,0.72
7.212000e-05,0.328,0,0.8
7.213000e-05,0.336,0,0.72
7.214000e-05,0.328,0,0.72
7.215000e-05,0.32,0,0.8
7.216000e-05,0.328,0.0008,0.72
7.217000e-05,0.328,0,0.64
7.218000e-05,0.336,0,0.8
7.219000e-05,0.336,0,0.72
7.220000e-05,0.32,0,0.8
7.221000e-05,0.328,0,0.8
7.222000e-05,0.32,0.0008,0.8
7.223000e-05,0.336,0,0.8
7.224000e-05,0.328,0,0.8
7.225000e-05,0.328,0,0.72
7.226000e-05,0.328,0,0.8
7.227000e-05,0.336,-0.0008,0.72
7.228000e-05,0.328,0,0.8
7.229000e-05,0.328,0,0.8
7.230000e-05,0.328,0,0.72
7.231000e-05,0.328,0,0.8
7.232000e-05,0.328,0,0.72
7.233000e-05,0.328,-0.0008,0.72
7.234000e-05,0.328,0,0.8
7.235000e-05,0.328,0,0.72
7.236000e-05,0.32,-0.0008,0.8
7.237000e-05,0.336,0,0.8
7.238000e-05,0.344,0,0.8
7.239000e-05,0.32,0,0.88
7.240000e-05,0.336,0,0.8
7.241000e-05,0.328,0,0.8
7.242000e-05,0.328,0,0.8
7.243000e-05,0.328,-0.0008,0.8
7.244000e-05,0.336,0,0.8
7.245000e-05,0.32,-0.0008,0.72
7.246000e-05,0.328,0,0.72
7.247000e-05,0.328,0,0.72
7.248000e-05,0.336,0,0.8
7.249000e-05,0.336,0,0.72
7.250000e-05,0.328,0,0.72
7.251000e-05,0.336,0,0.8
7.252000e-05,0.328,0,0.8
7.253000e-05,0.336,0,0.72
7.254000e-05,0.336,0,0.72
7.255000e-05,0.328,0,0.8
7.256000e-05,0.328,0,0.8
7.257000e-05,0.328,0,0.72
7.258000e-05,0.328,-0.0008,0.8
7.259000e-05,0.328,0,0.64
7.260000e-05,0.328,0,0.8
7.261000e-05,0.328,0,0.72
7.262000e-05,0.336,0,0.72
7.263000e-05,0.328,0,0.72
7.264000e-05,0.328,0,0.8
7.265000e-05,0.328,0,0.8
7.266000e-05,0.328,0,0.8
7.267000e-05,0.336,0,0.72
7.268000e-05,0.336,0,0.72
7.269000e-05,0.328,0,0.8
7.270000e-05,0.336,0,0.72
7.271000e-05,0.328,0.0008,0.8
7.272000e-05,0.328,0,0.8
7.273000e-05,0.32,0,0.72
7.274000e-05,0.328,0,0.8
7.275000e-05,0.328,0,0.8
7.276000e-05,0.328,0,0.8
7.277000e-05,0.328,0,0.8
7.278000e-05,0.328,0,0.8
7.279000e-05,0.328,0.0016,0.72
7.280000e-05,0.328,0,0.72
7.281000e-05,0.328,0,0.72
7.282000e-05,0.328,0,0.8
7.283000e-05,0.328,0.0008,0.72
7.284000e-05,0.328,0,0.8
7.285000e-05,0.328,0.0008,0.8
7.286000e-05,0.32,0,0.72
7.287000e-05,0.328,0,0.8
7.288000e-05,0.328,0,0.8
7.289000e-05,0.32,0,0.8
7.290000e-05,0.328,0,0.72
7.291000e-05,0.328,0,0.8
7.292000e-05,0.328,0,0.72
7.293000e-05,0.328,0,0.72
7.294000e-05,0.328,0,0.8
7.295000e-05,0.328,0,0.8
7.296000e-05,0.32,0,0.72
7.297000e-05,0.336,0,0.8
7.298000e-05,0.32,0,0.8
7.299000e-05,0.32,0,0.72
7.300000e-05,0.328,0,0.72
7.301000e-05,0.328,0.0008,0.8
7.302000e-05,0.328,0,0.8
7.303000e-05,0.328,0,0.8
7.304000e-05,0.328,0,0.72
7.305000e-05,0.328,0,0.8
7.306000e-05,0.328,0,0.8
7.307000e-05,0.328,0,0.88
7.308000e-05,0.328,0,0.8
7.309000e-05,0.328,0,0.8
7.310000e-05,0.32,0,0.8
7.311000e-05,0.32,0,0.72
7.312000e-05,0.328,-0.0008,0.8
7.313000e-05,0.32,0,0.72
7.314000e-05,0.328,0,0.8
7.315000e-05,0.32,0.0008,0.72
7.316000e-05,0.32,0,0.8
7.317000e-05,0.328,0,0.8
7.318000e-05,0.328,0,0.8
7.319000e-05,0.328,0,0.8
7.320000e-05,0.32,0,0.72
7.321000e-05,0.328,0,0.72
7.322000e-05,0.32,0,0.8
7.323000e-05,0.328,0.0008,0.8
7.324000e-05,0.336,0,0.88
7.325000e-05,0.328,0,0.8
7.326000e-05,0.328,0,0.72
7.327000e-05,0.328,0,0.8
7.328000e-05,0.336,0,0.8
7.329000e-05,0.328,0,0.8
7.330000e-05,0.32,0,0.8
7.331000e-05,0.328,0,0.8
7.332000e-05,0.328,0,0.72
7.333000e-05,0.328,0,0.8
7.334000e-05,0.328,0,0.88
7.335000e-05,0.328,0,0.72
7.336000e-05,0.336,0,0.8
7.337000e-05,0.32,0,0.72
7.338000e-05,0.328,0,0.8
7.339000e-05,0.328,0,0.8
7.340000e-05,0.328,0,0.8
7.341000e-05,0.328,0,0.8
7.342000e-05,0.328,0,0.72
7.343000e-05,0.32,0,0.8
7.344000e-05,0.328,0,0.72
7.345000e-05,0.328,0,0.8
7.346000e-05,0.32,0,0.8
7.347000e-05,0.328,0,0.72
7.348000e-05,0.32,0,0.8
7.349000e-05,0.328,0,0.72
7.350000e-05,0.32,0,0.8
7.351000e-05,0.328,0,0.8
7.352000e-05,0.32,0,0.8
7.353000e-05,0.328,0,0.8
7.354000e-05,0.32,0,0.72
7.355000e-05,0.328,0,0.72
7.356000e-05,0.328,0,0.8
7.357000e-05,0.328,0,0.72
7.358000e-05,0.328,0,0.72
7.359000e-05,0.32,0,0.72
7.360000e-05,0.328,0,0.8
7.361000e-05,0.328,0,0.8
7.362000e-05,0.328,0,0.8
7.363000e-05,0.328,0,0.8
7.364000e-05,0.312,0,0.72
7.365000e-05,0.328,0,0.72
7.366000e-05,0.328,0,0.72
7.367000e-05,0.32,0,0.8
7.368000e-05,0.32,0,0.8
7.369000e-05,0.328,0,0.8
7.370000e-05,0.328,0,0.8
7.371000e-05,0.328,0.0008,0.72
7.372000e-05,0.328,0,0.72
7.373000e-05,0.328,0,0.72
7.374000e-05,0.328,0,0.8
7.375000e-05,0.32,0,0.8
7.376000e-05,0.328,0,0.72
7.377000e-05,0.328,0,0.8
7.378000e-05,0.32,0,0.72
7.379000e-05,0.32,0,0.72
7.380000e-05,0.336,0,0.72
7.381000e-05,0.32,0,0.8
7.382000e-05,0.32,0,0.8
7.383000e-05,0.328,0,0.8
7.384000e-05,0.328,0,0.8
7.385000e-05,0.328,0,0.8
7.386000e-05,0.328,0,0.72
7.387000e-05,0.328,0,0.8
7.388000e-05,0.328,0,0.8
7.389000e-05,0.328,0,0.72
7.390000e-05,0.328,0,0.8
7.391000e-05,0.336,0,0.72
7.392000e-05,0.328,0.0008,0.72
7.393000e-05,0.32,0,0.8
7.394000e-05,0.32,0,0.72
7.395000e-05,0.328,0,0.72
7.396000e-05,0.328,0,0.8
7.397000e-05,0.32,0,0.8
7.398000e-05,0.336,0,0.72
7.399000e-05,0.328,0,0.72
7.400000e-05,0.32,0,0.72
7.401000e-05,0.328,0,0.8
7.402000e-05,0.328,0,0.72
7.403000e-05,0.328,0,0.72
7.404000e-05,0.328,0,0.8
7.405000e-05,0.328,0,0.8
7.406000e-05,0.328,0,0.8
7.407000e-05,0.328,0,0.8
7.408000e-05,0.32,0,0.72
7.409000e-05,0.328,0,0.72
7.410000e-05,0.328,0,0.8
7.411000e-05,0.32,0,0.72
7.412000e-05,0.32,0,0.72
7.413000e-05,0.328,0,0.72
7.414000e-05,0.328,0,0.72
7.415000e-05,0.32,0,0.72
7.416000e-05,0.32,0,0.72
7.417000e-05,0.328,0,0.8
7.418000e-05,0.32,0,0.72
7.419000e-05,0.32,0.0008,0.8
7.420000e-05,0.328,0,0.8
7.421000e-05,0.328,0,0.8
7.422000e-05,0.328,0,0.8
7.423000e-05,0.336,0,0.72
7.424000e-05,0.328,0,0.88
7.425000e-05,0.32,0,0.64
7.426000e-05,0.328,0,0.8
7.427000e-05,0.32,0.0008,0.8
7.428000e-05,0.32,0,0.72
7.429000e-05,0.328,0,0.72
7.430000e-05,0.32,0,0.8
7.431000e-05,0.328,0,0.8
7.432000e-05,0.328,0,0.8
7.433000e-05,0.328,0,0.72
7.434000e-05,0.328,0,0.8
7.435000e-05,0.32,0,0.8
7.436000e-05,0.328,0,0.8
7.437000e-05,0.32,0,0.8
7.438000e-05,0.328,0,0.8
7.439000e-05,0.328,0,0.8
7.440000e-05,0.328,-0.0008,0.72
7.441000e-05,0.32,0,0.72
7.442000e-05,0.328,0,0.8
7.443000e-05,0.32,0.0008,0.8
7.444000e-05,0.328,0,0.72
7.445000e-05,0.32,0,0.8
7.446000e-05,0.328,0,0.8
7.447000e-05,0.32,0,0.8
7.448000e-05,0.32,0,0.72
7.449000e-05,0.336,0,0.8
7.450000e-05,0.32,0,0.72
7.451000e-05,0.32,0,0.8
7.452000e-05,0.32,0.0008,0.72
7.453000e-05,0.328,0,0.72
7.454000e-05,0.328,0,0.8
7.455000e-05,0.328,0,0.8
7.456000e-05,0.32,0,0.8
7.457000e-05,0.328,0,0.8
7.458000e-05,0.328,0,0.72
7.459000e-05,0.328,0,0.72
7.460000e-05,0.32,0.0008,0.72
7.461000e-05,0.328,0,0.72
7.462000e-05,0.328,0,0.72
7.463000e-05,0.32,0,0.8
7.464000e-05,0.336,0,0.8
7.465000e-05,0.328,0,0.8
7.466000e-05,0.328,0,0.72
7.467000e-05,0.328,0,0.72
7.468000e-05,0.336,0,0.8
7.469000e-05,0.328,-0.0008,0.8
7.470000e-05,0.328,0,0.72
7.471000e-05,0.328,0,0.72
7.472000e-05,0.32,0.0008,0.8
7.473000e-05,0.32,0,0.72
7.474000e-05,0.328,0,0.8
7.475000e-05,0.336,0,0.8
7.476000e-05,0.328,0,0.8
7.477000e-05,0.312,0,0.8
7.478000e-05,0.328,0,0.8
7.479000e-05,0.328,0,0.8
7.480000e-05,0.32,0,0.8
7.481000e-05,0.328,0,0.8
7.482000e-05,0.32,0,0.72
7.483000e-05,0.32,0,0.72
7.484000e-05,0.328,0.0008,0.8
7.485000e-05,0.32,0,0.8
7.486000e-05,0.328,0,0.8
7.487000e-05,0.32,0,0.8
7.488000e-05,0.32,0,0.8
7.489000e-05,0.32,0,0.8
7.490000e-05,0.328,0,0.8
7.491000e-05,0.32,0,0.8
7.492000e-05,0.328,0,0.72
7.493000e-05,0.328,0,0.72
7.494000e-05,0.328,0,0.8
7.495000e-05,0.328,0,0.8
7.496000e-05,0.328,0,0.72
7.497000e-05,0.32,0.0008,0.72
7.498000e-05,0.32,0,0.8
7.499000e-05,0.328,0,0.8
7.500000e-05,0.328,0,0.72
7.501000e-05,0.32,0,0.8
7.502000e-05,0.32,0,0.72
7.503000e-05,0.32,0,0.88
7.504000e-05,0.32,0,0.8
7.505000e-05,0.32,0,0.88
7.506000e-05,0.32,0,0.8
7.507000e-05,0.328,0,0.8
7.508000e-05,0.32,0,0.8
7.509000e-05,0.32,0,0.72
7.510000e-05,0.32,0,0.72
7.511000e-05,0.32,0,0.8
7.512000e-05,0.328,-0.0008,0.8
7.513000e-05,0.328,0,0.72
7.514000e-05,0.32,0,0.8
7.515000e-05,0.32,0,0.72
7.516000e-05,0.32,0,0.8
7.517000e-05,0.32,0,0.88
7.518000e-05,0.336,0,0.8
7.519000e-05,0.312,0,0.8
7.520000e-05,0.32,0,0.8
7.521000e-05,0.32,0.0008,0.72
7.522000e-05,0.32,0,0.72
7.523000e-05,0.32,0,0.8
7.524000e-05,0.32,0,0.8
7.525000e-05,0.328,0,0.8
7.526000e-05,0.328,0.0008,0.88
7.527000e-05,0.328,0,0.8
7.528000e-05,0.328,0,0.72
7.529000e-05,0.32,0,0.8
7.530000e-05,0.312,0,0.72
7.531000e-05,0.32,0,0.72
7.532000e-05,0.32,0,0.72
7.533000e-05,0.328,0.0008,0.8
7.534000e-05,0.328,0,0.8
7.535000e-05,0.32,0,0.72
7.536000e-05,0.328,0,0.8
7.537000e-05,0.32,0,0.8
7.538000e-05,0.328,0,0.72
7.539000e-05,0.312,0,0.8
7.540000e-05,0.328,0,0.72
7.541000e-05,0.32,0,0.72
7.542000e-05,0.328,0,0.72
7.543000e-05,0.328,0,0.72
7.544000e-05,0.32,0.0008,0.8
7.545000e-05,0.328,0,0.8
7.546000e-05,0.32,0,0.72
7.547000e-05,0.32,0,0.72
7.548000e-05,0.32,0,0.8
7.549000e-05,0.328,0,0.8
7.550000e-05,0.312,0,0.72
7.551000e-05,0.336,0,0.72
7.552000e-05,0.328,0,0.72
7.553000e-05,0.32,0,0.8
7.554000e-05,0.328,0,0.72
7.555000e-05,0.328,0,0.8
7.556000e-05,0.32,0,0.8
7.557000e-05,0.328,0,0.72
7.558000e-05,0.32,0,0.8
7.559000e-05,0.32,0,0.8
7.560000e-05,0.32,-0.0008,0.8
7.561000e-05,0.32,0,0.8
7.562000e-05,0.328,-0.0008,0.72
7.563000e-05,0.328,0,0.8
7.564000e-05,0.328,0,0.72
7.565000e-05,0.328,0,0.88
7.566000e-05,0.328,0.0008,0.8
7.567000e-05,0.32,0,0.8
7.568000e-05,0.328,-0.0008,0.72
7.569000e-05,0.328,0,0.72
7.570000e-05,0.32,0,0.8
7.571000e-05,0.32,0,0.72
7.572000e-05,0.32,0.0008,0.8
7.573000e-05,0.328,0,0.72
7.574000e-05,0.32,0,0.72
7.575000e-05,0.32,0,0.8
7.576000e-05,0.328,0,0.8
7.577000e-05,0.328,0,0.72
7.578000e-05,0.32,0,0.8
7.579000e-05,0.328,0,0.72
7.580000e-05,0.328,0,0.72
7.581000e-05,0.32,-0.0008,0.72
7.582000e-05,0.32,0,0.72
7.583000e-05,0.328,-0.0008,0.8
7.584000e-05,0.32,0,0.8
7.585000e-05,0.32,0,0.8
7.586000e-05,0.32,0,0.8
7.587000e-05,0.32,0,0.8
7.588000e-05,0.32,0,0.72
7.589000e-05,0.328,0,0.8
7.590000e-05,0.32,0,0.72
7.591000e-05,0.32,0,0.8
7.592000e-05,0.32,0,0.8
7.593000e-05,0.328,0,0.72
7.594000e-05,0.32,0,0.8
7.595000e-05,0.328,0,0.72
7.596000e-05,0.328,0,0.8
7.597000e-05,0.328,0,0.72
7.598000e-05,0.32,0,0.72
7.599000e-05,0.328,0,0.8
7.600000e-05,0.32,0,0.8
7.601000e-05,0.32,0,0.72
7.602000e-05,0.328,0,0.72
7.603000e-05,0.32,0,0.72
7.604000e-05,0.328,0,0.72
7.605000e-05,0.328,0,0.72
7.606000e-05,0.32,-0.0008,0.8
7.607000e-05,0.328,0,0.8
7.608000e-05,0.328,0,0.72
7.609000e-05,0.328,0,0.8
7.610000e-05,0.328,0,0.8
7.611000e-05,0.32,0,0.88
7.612000e-05,0.32,0,0.8
7.613000e-05,0.328,0,0.72
7.614000e-05,0.32,0,0.72
7.615000e-05,0.32,0,0.8
7.616000e-05,0.32,0,0.72
7.617000e-05,0.328,0,0.8
7.618000e-05,0.32,0,0.88
7.619000e-05,0.32,0,0.8
7.620000e-05,0.328,0,0.72
7.621000e-05,0.32,0,0.8
7.622000e-05,0.32,0,0.72
7.623000e-05,0.328,0,0.72
7.624000e-05,0.32,-0.0008,0.72
7.625000e-05,0.32,0,0.8
7.626000e-05,0.328,0,0.8
7.627000e-05,0.328,0,0.8
7.628000e-05,0.32,0,0.8
7.629000e-05,0.32,0,0.72
7.630000e-05,0.328,0,0.72
7.631000e-05,0.32,0,0.72
7.632000e-05,0.312,0,0.8
7.633000e-05,0.312,0,0.72
7.634000e-05,0.328,0,0.8
7.635000e-05,0.328,0,0.8
7.636000e-05,0.32,0,0.8
7.637000e-05,0.32,0,0.72
7.638000e-05,0.328,0,0.8
7.639000e-05,0.328,0,0.72
7.640000e-05,0.32,0.0008,0.8
7.641000e-05,0.304,0.0008,0.64
7.642000e-05,0.24,0,0.8
7.643000e-05,0.2,0,0.8
7.644000e-05,0.16,0,0.8
7.645000e-05,0.12,-0.0008,0.8
7.646000e-05,0.064,0,0.8
7.647000e-05,0.024,0,0.72
7.648000e-05,0,0,0.8
7.649000e-05,0,0,0.72
7.650000e-05,-0.008,0,0.72
7.651000e-05,-0.008,0,0.8
7.652000e-05,-0.008,0,0.8
7.653000e-05,0,0,0.8
7.654000e-05,0,0,0.72
7.655000e-05,0.008,-0.0008,0.72
7.656000e-05,0.008,0,0.88
7.657000e-05,0.008,0,0.72
7.658000e-05,0.008,0,0.72
7.659000e-05,0.016,0,0.72
7.660000e-05,0,0,0.72
7.661000e-05,0.008,0,0.72
7.662000e-05,0.016,0,0.8
7.663000e-05,0.008,0,0.72
7.664000e-05,0.016,0,0.8
7.665000e-05,0.008,0,0.8
7.666000e-05,0.008,0,0.8
7.667000e-05,0.016,0,0.72
7.668000e-05,0.008,0,0.8
7.669000e-05,0.016,0,0.72
7.670000e-05,0.008,0,0.8
7.671000e-05,0.008,0,0.72
7.672000e-05,0.008,0,0.72
7.673000e-05,0.008,0.0008,0.8
7.674000e-05,0.016,-0.0008,0.72
7.675000e-05,0.008,0,0.8
7.676000e-05,0.008,0,0.72
7.677000e-05,0.008,0,0.72
7.678000e-05,0.008,0,0.72
7.679000e-05,0,0,0.64
7.680000e-05,0.016,0,0.72
7.681000e-05,0.008,0,0.8
7.682000e-05,0,0,0.8
7.683000e-05,0.008,0,0.64
7.684000e-05,0.008,0,0.8
7.685000e-05,0.008,0,0.72
7.686000e-05,0.016,0.0008,0.72
7.687000e-05,0.008,0,0.72
7.688000e-05,0.008,0,0.8
7.689000e-05,0.016,0,0.8
7.690000e-05,0,0,0.72
7.691000e-05,0.016,0,0.8
7.692000e-05,0,0,0.8
7.693000e-05,0.008,0,0.8
7.694000e-05,0.016,0,0.72
7.695000e-05,0,-0.0008,0.8
7.696000e-05,0,0,0.72
7.697000e-05,0,0,0.72
7.698000e-05,0.008,0,0.8
7.699000e-05,0,0,0.64
7.700000e-05,0,0,0.72
7.701000e-05,0.008,0,0.8
7.702000e-05,0.008,0,0.72
7.703000e-05,0.016,0,0.8
7.704000e-05,0.008,0.0008,0.8
7.705000e-05,0.008,0,0.72
7.706000e-05,0.008,0,0.8
7.707000e-05,0.016,0,0.72
7.708000e-05,0.008,0,0.72
7.709000e-05,0.016,0,0.8
7.710000e-05,0.008,-0.0008,0.8
7.711000e-05,0.008,0,0.8
7.712000e-05,0.008,0,0.8
7.713000e-05,0,0,0.8
7.714000e-05,0.008,0,0.72
7.715000e-05,0.008,0,0.72
7.716000e-05,0.008,0,0.8
7.717000e-05,0.008,0,0.8
7.718000e-05,0.008,0,0.72
7.719000e-05,0.016,0,0.72
7.720000e-05,0.016,0,0.8
7.721000e-05,0.016,0,0.72
7.722000e-05,0,0,0.88
7.723000e-05,0.016,0,0.72
7.724000e-05,0,0,0.8
7.725000e-05,0.008,0,0.8
7.726000e-05,0.016,0,0.72
7.727000e-05,0.008,0,0.72
7.728000e-05,0,-0.0008,0.8
7.729000e-05,0.016,-0.0008,0.72
7.730000e-05,0.008,0,0.72
7.731000e-05,0.016,0,0.8
7.732000e-05,0.016,0,0.72
7.733000e-05,0.016,0,0.72
7.734000e-05,0,0,0.8
7.735000e-05,0.008,0.0008,0.8
7.736000e-05,0.016,0,0.72
7.737000e-05,0,0,0.8
7.738000e-05,0.016,0,0.72
7.739000e-05,0.008,0,0.88
7.740000e-05,0.008,0,0.8
7.741000e-05,0.008,0,0.8
7.742000e-05,0.008,0.0008,0.72
7.743000e-05,0.016,0.0008,0.8
7.744000e-05,0.008,0,0.8
7.745000e-05,0.008,0,0.72
7.746000e-05,0.008,0,0.64
7.747000e-05,0.008,0,0.8
7.748000e-05,0.008,-0.0008,0.88
7.749000e-05,0.008,0,0.8
7.750000e-05,0.008,0,0.72
7.751000e-05,0.008,0,0.8
7.752000e-05,0,0,0.8
7.753000e-05,0,0,0.72
7.754000e-05,0.008,0,0.72
7.755000e-05,0.016,0,0.72
7.756000e-05,0.008,0,0.72
7.757000e-05,0.008,0,0.8
7.758000e-05,0.008,0,0.8
7.759000e-05,0.008,0,0.72
7.760000e-05,0.008,-0.0008,0.8
7.761000e-05,0.008,0,0.72
7.762000e-05,0,0,0.72
7.763000e-05,0.008,0,0.8
7.764000e-05,0.008,0,0.8
7.765000e-05,0,0,0.8
7.766000e-05,0.008,-0.0008,0.8
7.767000e-05,0.008,0,0.72
7.768000e-05,0.008,0,0.8
7.769000e-05,0.008,0,0.72
7.770000e-05,0.008,0,0.72
7.771000e-05,0.008,0,0.8
7.772000e-05,0.016,0,0.8
7.773000e-05,0.008,0,0.72
7.774000e-05,0.008,0,0.8
7.775000e-05,0.008,0,0.72
7.776000e-05,0.008,0.0008,0.8
7.777000e-05,0,0,0.72
7.778000e-05,0.008,0,0.72
7.779000e-05,0,0,0.8
7.780000e-05,0.008,0,0.8
7.781000e-05,0.008,0,0.8
7.782000e-05,0.008,0,0.8
7.783000e-05,0,0,0.72
7.784000e-05,0.008,0,0.88
7.785000e-05,0.016,0,0.72
7.786000e-05,0.008,0,0.72
7.787000e-05,0.008,0,0.72
7.788000e-05,0.008,0,0.8
7.789000e-05,0.016,0,0.72
7.790000e-05,0.008,0,0.72
7.791000e-05,0.016,0,0.72
7.792000e-05,0.016,0,0.8
7.793000e-05,0,0,0.8
7.794000e-05,0,0,0.72
7.795000e-05,0.016,0,0.72
7.796000e-05,0.016,0,0.8
7.797000e-05,0.008,0,0.72
7.798000e-05,0,0,0.8
7.799000e-05,0.008,0.0008,0.8
7.800000e-05,0,-0.0008,0.8
7.801000e-05,0.008,0,0.72
7.802000e-05,0,0,0.8
7.803000e-05,0,0,0.72
7.804000e-05,0.008,0,0.8
7.805000e-05,0.008,0,0.72
7.806000e-05,0.008,0,0.72
7.807000e-05,0.016,0,0.8
7.808000e-05,0.008,-0.0008,0.72
7.809000e-05,0.016,0,0.64
7.810000e-05,0.016,0.0008,0.8
7.811000e-05,0.008,0,0.8
7.812000e-05,0.008,0,0.8
7.813000e-05,0.008,0,0.8
7.814000e-05,0,0,0.72
7.815000e-05,0.008,0,0.72
7.816000e-05,0.016,0,0.8
7.817000e-05,0.008,-0.0008,0.8
7.818000e-05,0.008,0,0.72
7.819000e-05,0.008,0,0.8
7.820000e-05,0.008,0,0.8
7.821000e-05,0.016,0,0.8
7.822000e-05,0,0,0.8
7.823000e-05,0.008,0,0.72
7.824000e-05,0.008,0,0.8
7.825000e-05,0,0,0.8
7.826000e-05,0.008,-0.0008,0.72
7.827000e-05,0.008,0,0.64
7.828000e-05,0.008,0,0.64
7.829000e-05,0.016,0,0.72
7.830000e-05,0.008,0,0.8
7.831000e-05,0.008,0,0.72
7.832000e-05,0.008,0,0.88
7.833000e-05,0.008,0,0.64
7.834000e-05,0.008,0,0.72
7.835000e-05,0,0,0.72
7.836000e-05,0.008,0,0.72
7.837000e-05,0.016,0,0.72
7.838000e-05,0.008,0,0.72
7.839000e-05,0.016,0,0.8
7.840000e-05,0,-0.0008,0.8
7.841000e-05,0.008,0,0.72
7.842000e-05,0.008,0,0.8
7.843000e-05,0.008,0,0.8
7.844000e-05,0.008,0,0.8
7.845000e-05,0.008,0,0.72
7.846000e-05,0.016,0,0.72
7.847000e-05,0.016,0.0008,0.72
7.848000e-05,0.008,0,0.72
7.849000e-05,0.008,0,0.72
7.850000e-05,0.016,0,0.8
7.851000e-05,0.008,0,0.8
7.852000e-05,0.016,-0.0008,0.88
7.853000e-05,0.016,0,0.72
7.854000e-05,0.008,0,0.72
7.855000e-05,0,0,0.8
7.856000e-05,0.008,0,0.72
7.857000e-05,0.008,0,0.72
7.858000e-05,0.008,0,0.8
7.859000e-05,0,0,0.8
7.860000e-05,0.008,0,0.8
7.861000e-05,0.008,0.0008,0.72
7.862000e-05,0,0,0.8
7.863000e-05,0.008,0,0.72
7.864000e-05,0.008,-0.0008,0.8
7.865000e-05,0.016,0,0.8
7.866000e-05,0.008,0,0.8
7.867000e-05,0.008,0,0.72
7.868000e-05,0.016,0.0008,0.8
7.869000e-05,0.008,0,0.72
7.870000e-05,0,0,0.88
7.871000e-05,0.008,0,0.72
7.872000e-05,0.008,0,0.72
7.873000e-05,0.008,0,0.72
7.874000e-05,0,0,0.72
7.875000e-05,0.008,0,0.8
7.876000e-05,0.016,0,0.8
7.877000e-05,0.008,0,0.72
7.878000e-05,0.016,0,0.72
7.879000e-05,0.016,0.0008,0.72
7.880000e-05,0.008,0,0.72
7.881000e-05,0.008,0,0.72
7.882000e-05,0.008,0,0.72
7.883000e-05,0.008,0,0.72
7.884000e-05,0.008,0,0.72
7.885000e-05,0.008,0,0.72
7.886000e-05,0.008,0,0.8
7.887000e-05,0.008,0,0.72
7.888000e-05,0.008,0,0.8
7.889000e-05,0.008,0,0.72
7.890000e-05,0.008,0,0.8
7.891000e-05,0.008,0,0.8
7.892000e-05,0,0,0.8
7.893000e-05,0.008,0,0.8
7.894000e-05,0.008,0,0.8
7.895000e-05,0.008,0,0.8
7.896000e-05,0.008,0,0.8
7.897000e-05,0.008,-0.0008,0.72
7.898000e-05,0.008,0,0.8
7.899000e-05,0.008,0,0.72
7.900000e-05,0,0,0.72
7.901000e-05,0.008,-0.0008,0.72
7.902000e-05,0.008,0,0.8
7.903000e-05,0,-0.0008,0.72
7.904000e-05,0.008,0,0.72
7.905000e-05,0.008,0,0.8
7.906000e-05,0.008,0,0.8
7.907000e-05,0.016,0,0.72
7.908000e-05,0.008,0,0.8
7.909000e-05,0.008,0,0.8
7.910000e-05,0.016,0,0.72
7.911000e-05,0.008,0,0.8
7.912000e-05,0.008,0,0.72
7.913000e-05,0.008,0,0.8
7.914000e-05,0.008,0,0.72
7.915000e-05,0.008,0,0.72
7.916000e-05,0.008,0,0.8
7.917000e-05,0.008,0,0.72
7.918000e-05,0.008,0,0.8
7.919000e-05,0.016,0,0.72
7.920000e-05,0.008,0,0.8
7.921000e-05,0.008,0,0.72
7.922000e-05,0.008,0,0.72
7.923000e-05,0.008,0,0.8
7.924000e-05,0,-0.0008,0.88
7.925000e-05,0.008,0,0.8
7.926000e-05,0.008,0,0.8
7.927000e-05,0.008,0,0.8
7.928000e-05,0,0,0.72
7.929000e-05,0.016,0,0.8
7.930000e-05,0.016,0,0.8
7.931000e-05,0,0,0.72
7.932000e-05,0.016,0,0.72
7.933000e-05,0.016,0,0.8
7.934000e-05,0.008,0,0.8
7.935000e-05,0.016,0,0.8
7.936000e-05,0.016,0,0.72
7.937000e-05,0.008,0,0.8
7.938000e-05,0.008,0,0.8
7.939000e-05,0,0,0.8
7.940000e-05,0,0,0.8
7.941000e-05,0.008,0,0.72
7.942000e-05,0.008,0,0.72
7.943000e-05,0.016,0,0.72
7.944000e-05,0.008,0,0.72
7.945000e-05,0,-0.0008,0.8
7.946000e-05,0.008,0,0.8
7.947000e-05,0.008,0,0.8
7.948000e-05,0.008,0,0.8
7.949000e-05,0.008,0,0.8
7.950000e-05,0.008,0,0.72
7.951000e-05,0.008,0,0.8
7.952000e-05,0.016,0,0.8
